Y,X0,X1
1.0,0.9529381394336602,0.5445358528478561
0.0,0.378359607204231,0.9772268093183003
0.0,0.9166357486824122,0.9502121142883454
0.0,0.1739163873311852,0.636032273308052
0.0,0.4395036731910541,0.5933908623995747
0.0,0.4132386977499447,0.2423637915680782
0.0,0.5711612567777801,0.8779211184016235
1.0,0.5848960425558721,0.22057662317576987
0.0,0.03627528494420673,0.9945277309464078
1.0,0.6636683092379777,0.2774985938299933
0.0,0.12318684508277966,0.5987917585503728
0.0,0.13591389977055623,0.8512257742042416
1.0,0.7629544674433042,0.5767544780544165
0.0,0.34378277253291045,0.6632606029919483
1.0,0.9131593114187183,0.5840954817935216
0.0,0.8549411732456119,0.7569214259720566
1.0,0.7548832181716817,0.3002338728193813
1.0,0.9789677240917678,0.14494972853524346
0.0,0.783632364186366,0.7668832145651832
1.0,0.14777773599895483,0.0812820895339923
1.0,0.8279837193601198,0.1602448217910919
0.0,0.28379082366012987,0.36938125888159945
1.0,0.8951144623949269,0.31255904024611647
0.0,0.6435453866286527,0.7140544220810674
0.0,0.06900417745821819,0.6903301494185102
0.0,0.616465695119664,0.5670316100627179
1.0,0.36438416867858214,0.15134834042225198
0.0,0.40422473694528704,0.8121974730956673
0.0,0.6868969149688298,0.7304460541729896
0.0,0.43284235964475015,0.33534088738559265
1.0,0.7139672629349796,0.007591521964160131
1.0,0.15187216261414616,0.23265462325011532
1.0,0.6457491932287411,0.07990259068314454
0.0,0.029786372071439304,0.615496020644324
1.0,0.7252784933742461,0.25171273349906453
0.0,0.5309270741443372,0.9247000225218545
0.0,0.27722652883605114,0.7954747900389337
1.0,0.5496558539111911,0.14858692518101624
0.0,0.26338032800960964,0.8762805716519985
1.0,0.1410450026758483,0.17196828090602778
0.0,0.7659352231384668,0.9028459666308418
1.0,0.6550422485584841,0.33836699871026465
0.0,0.32373549166060167,0.8613721026093333
1.0,0.9785674866331204,0.3671234598627099
0.0,0.2661370314016651,0.48143411312042983
1.0,0.5555979231556074,0.15351532893362618
